timestamp,electricity_pricing-$/kWh,electricity_pricing_predicted_1-$/kWh,electricity_pricing_predicted_2-$/kWh,electricity_pricing_predicted_3-$/kWh
2024-08-19T00:00:00,0.16806,0.09292,0.09,0.17228
2024-08-19T01:00:00,0.13599,0.147,0.10684,0.17918
2024-08-19T02:00:00,0.11551,0.15066,0.12,0.1782
2024-08-19T03:00:00,0.11,0.15,0.11799,0.1776
2024-08-19T04:00:00,0.09,0.1161,0.13,0.17657
2024-08-19T05:00:00,0.09162,0.09,0.13707,0.17729
2024-08-19T06:00:00,0.09292,0.09,0.13932,0.17729
2024-08-19T07:00:00,0.147,0.10684,0.15,0.1782
2024-08-19T08:00:00,0.15066,0.12,0.1676,0.175
2024-08-19T09:00:00,0.15,0.11799,0.19732,0.17108
2024-08-19T10:00:00,0.1161,0.13,0.23018,0.17
2024-08-19T11:00:00,0.09,0.13707,0.2,0.15951
2024-08-19T12:00:00,0.09,0.13932,0.17228,0.15
2024-08-19T13:00:00,0.10684,0.15,0.17918,0.15541
2024-08-19T14:00:00,0.12,0.1676,0.1782,0.15992
2024-08-19T15:00:00,0.11799,0.19732,0.1776,0.15166
2024-08-19T16:00:00,0.13,0.23018,0.17657,0.1334
2024-08-19T17:00:00,0.13707,0.2,0.17729,0.12
2024-08-19T18:00:00,0.13932,0.17228,0.17729,0.12187
2024-08-19T19:00:00,0.15,0.17918,0.1782,0.1504
2024-08-19T20:00:00,0.1676,0.1782,0.175,0.16966
2024-08-19T21:00:00,0.19732,0.1776,0.17108,0.18649
2024-08-19T22:00:00,0.23018,0.17657,0.17,0.23
2024-08-19T23:00:00,0.2,0.17729,0.15951,0.22301
2024-08-20T00:00:00,0.17228,0.17729,0.15,0.187
2024-08-20T01:00:00,0.17918,0.1782,0.15541,0.20541
2024-08-20T02:00:00,0.1782,0.175,0.15992,0.19327
2024-08-20T03:00:00,0.1776,0.17108,0.15166,0.18931
2024-08-20T04:00:00,0.17657,0.17,0.1334,0.185
2024-08-20T05:00:00,0.17729,0.15951,0.12,0.18194
2024-08-20T06:00:00,0.17729,0.15,0.12187,0.18006
2024-08-20T07:00:00,0.1782,0.15541,0.1504,0.18166
2024-08-20T08:00:00,0.175,0.15992,0.16966,0.18143
2024-08-20T09:00:00,0.17108,0.15166,0.18649,0.17551
2024-08-20T10:00:00,0.17,0.1334,0.23,0.17506
2024-08-20T11:00:00,0.15951,0.12,0.22301,0.13498
2024-08-20T12:00:00,0.15,0.12187,0.187,0.105
2024-08-20T13:00:00,0.15541,0.1504,0.20541,0.107
2024-08-20T14:00:00,0.15992,0.16966,0.19327,0.105
2024-08-20T15:00:00,0.15166,0.18649,0.18931,0.09292
2024-08-20T16:00:00,0.1334,0.23,0.185,0.0781
2024-08-20T17:00:00,0.12,0.22301,0.18194,0.07103
2024-08-20T18:00:00,0.12187,0.187,0.18006,0.02509
2024-08-20T19:00:00,0.1504,0.20541,0.18166,0.07103
2024-08-20T20:00:00,0.16966,0.19327,0.18143,0.1182
2024-08-20T21:00:00,0.18649,0.18931,0.17551,0.172
2024-08-20T22:00:00,0.23,0.185,0.17506,0.18266
2024-08-20T23:00:00,0.22301,0.18194,0.13498,0.18268
2024-08-21T00:00:00,0.187,0.18006,0.105,0.17702
2024-08-21T01:00:00,0.20541,0.18166,0.107,0.2079
2024-08-21T02:00:00,0.19327,0.18143,0.105,0.185
2024-08-21T03:00:00,0.18931,0.17551,0.09292,0.17161
2024-08-21T04:00:00,0.185,0.17506,0.0781,0.15
2024-08-21T05:00:00,0.18194,0.13498,0.07103,0.14571
2024-08-21T06:00:00,0.18006,0.105,0.02509,0.1533
2024-08-21T07:00:00,0.18166,0.107,0.07103,0.183
2024-08-21T08:00:00,0.18143,0.105,0.1182,0.20541
2024-08-21T09:00:00,0.17551,0.09292,0.172,0.205
2024-08-21T10:00:00,0.17506,0.0781,0.18266,0.18584
2024-08-21T11:00:00,0.13498,0.07103,0.18268,0.14999
2024-08-21T12:00:00,0.105,0.02509,0.17702,0.125
2024-08-21T13:00:00,0.107,0.07103,0.2079,0.13209
2024-08-21T14:00:00,0.105,0.1182,0.185,0.16
2024-08-21T15:00:00,0.09292,0.172,0.17161,0.15906
2024-08-21T16:00:00,0.0781,0.18266,0.15,0.1409
2024-08-21T17:00:00,0.07103,0.18268,0.14571,0.14
2024-08-21T18:00:00,0.02509,0.17702,0.1533,0.13783
2024-08-21T19:00:00,0.07103,0.2079,0.183,0.175
2024-08-21T20:00:00,0.1182,0.185,0.20541,0.2079
2024-08-21T21:00:00,0.172,0.17161,0.205,0.2235
2024-08-21T22:00:00,0.18266,0.15,0.18584,0.25
2024-08-21T23:00:00,0.18268,0.14571,0.14999,0.22999
2024-08-22T00:00:00,0.17702,0.1533,0.125,0.20966
2024-08-22T01:00:00,0.2079,0.183,0.13209,0.19267
2024-08-22T02:00:00,0.185,0.20541,0.16,0.17474
2024-08-22T03:00:00,0.17161,0.205,0.15906,0.15
2024-08-22T04:00:00,0.15,0.18584,0.1409,0.1486
2024-08-22T05:00:00,0.14571,0.14999,0.14,0.15
2024-08-22T06:00:00,0.1533,0.125,0.13783,0.155
2024-08-22T07:00:00,0.183,0.13209,0.175,0.18044
2024-08-22T08:00:00,0.20541,0.16,0.2079,0.18484
2024-08-22T09:00:00,0.205,0.15906,0.2235,0.1828
2024-08-22T10:00:00,0.18584,0.1409,0.25,0.1577
2024-08-22T11:00:00,0.14999,0.14,0.22999,0.159
2024-08-22T12:00:00,0.125,0.13783,0.20966,0.16275
2024-08-22T13:00:00,0.13209,0.175,0.19267,0.16984
2024-08-22T14:00:00,0.16,0.2079,0.17474,0.18484
2024-08-22T15:00:00,0.15906,0.2235,0.15,0.18504
2024-08-22T16:00:00,0.1409,0.25,0.1486,0.18019
2024-08-22T17:00:00,0.14,0.22999,0.15,0.17007
2024-08-22T18:00:00,0.13783,0.20966,0.155,0.17
2024-08-22T19:00:00,0.175,0.19267,0.18044,0.18274
2024-08-22T20:00:00,0.2079,0.17474,0.18484,0.2064
2024-08-22T21:00:00,0.2235,0.15,0.1828,0.23551
2024-08-22T22:00:00,0.25,0.1486,0.1577,0.25
2024-08-22T23:00:00,0.22999,0.15,0.159,0.23918
2024-08-23T00:00:00,0.20966,0.155,0.16275,0.21797
2024-08-23T01:00:00,0.19267,0.18044,0.16984,0.21558
2024-08-23T02:00:00,0.17474,0.18484,0.18484,0.20956
2024-08-23T03:00:00,0.15,0.1828,0.18504,0.21006
2024-08-23T04:00:00,0.1486,0.1577,0.18019,0.20823
2024-08-23T05:00:00,0.15,0.159,0.17007,0.20801
2024-08-23T06:00:00,0.155,0.16275,0.17,0.2
2024-08-23T07:00:00,0.18044,0.16984,0.18274,0.18391
2024-08-23T08:00:00,0.18484,0.18484,0.2064,0.20774
2024-08-23T09:00:00,0.1828,0.18504,0.23551,0.20814
2024-08-23T10:00:00,0.1577,0.18019,0.25,0.20099
2024-08-23T11:00:00,0.159,0.17007,0.23918,0.15117
2024-08-23T12:00:00,0.16275,0.17,0.21797,0.1476
2024-08-23T13:00:00,0.16984,0.18274,0.21558,0.1485
2024-08-23T14:00:00,0.18484,0.2064,0.20956,0.1606
2024-08-23T15:00:00,0.18504,0.23551,0.21006,0.15
2024-08-23T16:00:00,0.18019,0.25,0.20823,0.14035
2024-08-23T17:00:00,0.17007,0.23918,0.20801,0.14007
2024-08-23T18:00:00,0.17,0.21797,0.2,0.14398
2024-08-23T19:00:00,0.18274,0.21558,0.18391,0.148
2024-08-23T20:00:00,0.2064,0.20956,0.20774,0.20486
2024-08-23T21:00:00,0.23551,0.21006,0.20814,0.22078
2024-08-23T22:00:00,0.25,0.20823,0.20099,0.23679
2024-08-23T23:00:00,0.23918,0.20801,0.15117,0.22324
2024-08-24T00:00:00,0.21797,0.2,0.1476,0.21869
2024-08-24T01:00:00,0.21558,0.18391,0.1485,0.20127
2024-08-24T02:00:00,0.20956,0.20774,0.1606,0.155
2024-08-24T03:00:00,0.21006,0.20814,0.15,0.152
2024-08-24T04:00:00,0.20823,0.20099,0.14035,0.151
2024-08-24T05:00:00,0.20801,0.15117,0.14007,0.1481
2024-08-24T06:00:00,0.2,0.1476,0.14398,0.14398
2024-08-24T07:00:00,0.18391,0.1485,0.148,0.152
2024-08-24T08:00:00,0.20774,0.1606,0.20486,0.18033
2024-08-24T09:00:00,0.20814,0.15,0.22078,0.18083
2024-08-24T10:00:00,0.20099,0.14035,0.23679,0.19123
2024-08-24T11:00:00,0.15117,0.14007,0.22324,0.154
2024-08-24T12:00:00,0.1476,0.14398,0.21869,0.14035
2024-08-24T13:00:00,0.1485,0.148,0.20127,0.14035
2024-08-24T14:00:00,0.1606,0.20486,0.155,0.15
2024-08-24T15:00:00,0.15,0.22078,0.152,0.1431
2024-08-24T16:00:00,0.14035,0.23679,0.151,0.14035
2024-08-24T17:00:00,0.14007,0.22324,0.1481,0.1331
2024-08-24T18:00:00,0.14398,0.21869,0.14398,0.1331
2024-08-24T19:00:00,0.148,0.20127,0.152,0.14599
2024-08-24T20:00:00,0.20486,0.155,0.18033,0.15536
2024-08-24T21:00:00,0.22078,0.152,0.18083,0.20312
2024-08-24T22:00:00,0.23679,0.151,0.19123,0.20926
2024-08-24T23:00:00,0.22324,0.1481,0.154,0.20127
2024-08-25T00:00:00,0.21869,0.14398,0.14035,0.18
2024-08-25T01:00:00,0.20127,0.152,0.14035,0.20039
2024-08-25T02:00:00,0.155,0.18033,0.15,0.14878
2024-08-25T03:00:00,0.152,0.18083,0.1431,0.1351
2024-08-25T04:00:00,0.151,0.19123,0.14035,0.125
2024-08-25T05:00:00,0.1481,0.154,0.1331,0.12562
2024-08-25T06:00:00,0.14398,0.14035,0.1331,0.12562
2024-08-25T07:00:00,0.152,0.14035,0.14599,0.13567
2024-08-25T08:00:00,0.18033,0.15,0.15536,0.185
2024-08-25T09:00:00,0.18083,0.1431,0.20312,0.166
2024-08-25T10:00:00,0.19123,0.14035,0.20926,0.13773
2024-08-25T11:00:00,0.154,0.1331,0.20127,0.13
2024-08-25T12:00:00,0.14035,0.1331,0.18,0.13
2024-08-25T13:00:00,0.14035,0.14599,0.20039,0.14295
2024-08-25T14:00:00,0.15,0.15536,0.14878,0.19999
2024-08-25T15:00:00,0.1431,0.20312,0.1351,0.192
2024-08-25T16:00:00,0.14035,0.20926,0.125,0.19366
2024-08-25T17:00:00,0.1331,0.20127,0.12562,0.19999
2024-08-25T18:00:00,0.1331,0.18,0.12562,0.2
2024-08-25T19:00:00,0.14599,0.20039,0.13567,0.20312
2024-08-25T20:00:00,0.15536,0.14878,0.185,0.21469
2024-08-25T21:00:00,0.20312,0.1351,0.166,0.22401
2024-08-25T22:00:00,0.20926,0.125,0.13773,0.24386
2024-08-25T23:00:00,0.20127,0.12562,0.13,0.23365
2024-08-26T00:00:00,0.18,0.12562,0.13,0.215
2024-08-26T01:00:00,0.20039,0.13567,0.14295,0.18531
2024-08-26T02:00:00,0.14878,0.185,0.19999,0.17
2024-08-26T03:00:00,0.1351,0.166,0.192,0.14886
2024-08-26T04:00:00,0.125,0.13773,0.19366,0.14292
2024-08-26T05:00:00,0.12562,0.13,0.19999,0.1501
2024-08-26T06:00:00,0.12562,0.13,0.2,0.1601
2024-08-26T07:00:00,0.13567,0.14295,0.20312,0.16926
2024-08-26T08:00:00,0.185,0.19999,0.21469,0.16007
2024-08-26T09:00:00,0.166,0.192,0.22401,0.1501
2024-08-26T10:00:00,0.13773,0.19366,0.24386,0.14
2024-08-26T11:00:00,0.13,0.19999,0.23365,0.13
2024-08-26T12:00:00,0.13,0.2,0.215,0.127
2024-08-26T13:00:00,0.14295,0.20312,0.18531,0.128
2024-08-26T14:00:00,0.19999,0.21469,0.17,0.129
2024-08-26T15:00:00,0.192,0.22401,0.14886,0.129
2024-08-26T16:00:00,0.19366,0.24386,0.14292,0.128
2024-08-26T17:00:00,0.19999,0.23365,0.1501,0.128
2024-08-26T18:00:00,0.2,0.215,0.1601,0.12917
2024-08-26T19:00:00,0.20312,0.18531,0.16926,0.137
2024-08-26T20:00:00,0.21469,0.17,0.16007,0.17999
2024-08-26T21:00:00,0.22401,0.14886,0.1501,0.22
2024-08-26T22:00:00,0.24386,0.14292,0.14,0.24282
2024-08-26T23:00:00,0.23365,0.1501,0.13,0.23918
2024-08-27T00:00:00,0.215,0.1601,0.127,0.21705
2024-08-27T01:00:00,0.18531,0.16926,0.128,0.22
2024-08-27T02:00:00,0.17,0.16007,0.129,0.21
2024-08-27T03:00:00,0.14886,0.1501,0.129,0.18525
2024-08-27T04:00:00,0.14292,0.14,0.128,0.17731
2024-08-27T05:00:00,0.1501,0.13,0.128,0.16639
2024-08-27T06:00:00,0.1601,0.127,0.12917,0.16629
2024-08-27T07:00:00,0.16926,0.128,0.137,0.17334
2024-08-27T08:00:00,0.16007,0.129,0.17999,0.18182
2024-08-27T09:00:00,0.1501,0.129,0.22,0.1803
2024-08-27T10:00:00,0.14,0.128,0.24282,0.1803
2024-08-27T11:00:00,0.13,0.128,0.23918,0.1803
2024-08-27T12:00:00,0.127,0.12917,0.21705,0.1803
2024-08-27T13:00:00,0.128,0.137,0.22,0.13099
2024-08-27T14:00:00,0.129,0.17999,0.21,0.13
2024-08-27T15:00:00,0.129,0.22,0.18525,0.12606
2024-08-27T16:00:00,0.128,0.24282,0.17731,0.09962
2024-08-27T17:00:00,0.128,0.23918,0.16639,0.11606
2024-08-27T18:00:00,0.12917,0.21705,0.16629,0.12048
2024-08-27T19:00:00,0.137,0.22,0.17334,0.127
2024-08-27T20:00:00,0.17999,0.21,0.18182,0.13
2024-08-27T21:00:00,0.22,0.18525,0.1803,0.21087
2024-08-27T22:00:00,0.24282,0.17731,0.1803,0.225
2024-08-27T23:00:00,0.23918,0.16639,0.1803,0.225
2024-08-28T00:00:00,0.21705,0.16629,0.1803,0.2202
2024-08-28T01:00:00,0.22,0.17334,0.13099,0.21549
2024-08-28T02:00:00,0.21,0.18182,0.13,0.20144
2024-08-28T03:00:00,0.18525,0.1803,0.12606,0.18
2024-08-28T04:00:00,0.17731,0.1803,0.09962,0.16
2024-08-28T05:00:00,0.16639,0.1803,0.11606,0.17392
2024-08-28T06:00:00,0.16629,0.1803,0.12048,0.17933
2024-08-28T07:00:00,0.17334,0.13099,0.127,0.20025
2024-08-28T08:00:00,0.18182,0.13,0.13,0.20473
2024-08-28T09:00:00,0.1803,0.12606,0.21087,0.21688
2024-08-28T10:00:00,0.1803,0.09962,0.225,0.21071
2024-08-28T11:00:00,0.1803,0.11606,0.225,0.19
2024-08-28T12:00:00,0.1803,0.12048,0.2202,0.16957
2024-08-28T13:00:00,0.13099,0.127,0.21549,0.16091
2024-08-28T14:00:00,0.13,0.13,0.20144,0.145
2024-08-28T15:00:00,0.12606,0.21087,0.18,0.13999
2024-08-28T16:00:00,0.09962,0.225,0.16,0.1329
2024-08-28T17:00:00,0.11606,0.225,0.17392,0.13694
2024-08-28T18:00:00,0.12048,0.2202,0.17933,0.14386
2024-08-28T19:00:00,0.127,0.21549,0.20025,0.18031
2024-08-28T20:00:00,0.13,0.20144,0.20473,0.21386
2024-08-28T21:00:00,0.21087,0.18,0.21688,0.23901
2024-08-28T22:00:00,0.225,0.16,0.21071,0.25307
2024-08-28T23:00:00,0.225,0.17392,0.19,0.24748
2024-08-29T00:00:00,0.2202,0.17933,0.16957,0.22646
2024-08-29T01:00:00,0.21549,0.20025,0.16091,0.22749
2024-08-29T02:00:00,0.20144,0.20473,0.145,0.22
2024-08-29T03:00:00,0.18,0.21688,0.13999,0.21502
2024-08-29T04:00:00,0.16,0.21071,0.1329,0.21165
2024-08-29T05:00:00,0.17392,0.19,0.13694,0.215
2024-08-29T06:00:00,0.17933,0.16957,0.14386,0.21562
2024-08-29T07:00:00,0.20025,0.16091,0.18031,0.22
2024-08-29T08:00:00,0.20473,0.145,0.21386,0.228
2024-08-29T09:00:00,0.21688,0.13999,0.23901,0.22974
2024-08-29T10:00:00,0.21071,0.1329,0.25307,0.21577
2024-08-29T11:00:00,0.19,0.13694,0.24748,0.1918
2024-08-29T12:00:00,0.16957,0.14386,0.22646,0.18
2024-08-29T13:00:00,0.16091,0.18031,0.22749,0.17478
2024-08-29T14:00:00,0.145,0.21386,0.22,0.17519
2024-08-29T15:00:00,0.13999,0.23901,0.21502,0.17259
2024-08-29T16:00:00,0.1329,0.25307,0.21165,0.1601
2024-08-29T17:00:00,0.13694,0.24748,0.215,0.16
2024-08-29T18:00:00,0.14386,0.22646,0.21562,0.16986
2024-08-29T19:00:00,0.18031,0.22749,0.22,0.17478
2024-08-29T20:00:00,0.21386,0.22,0.228,0.19765
2024-08-29T21:00:00,0.23901,0.21502,0.22974,0.22151
2024-08-29T22:00:00,0.25307,0.21165,0.21577,0.237
2024-08-29T23:00:00,0.24748,0.215,0.1918,0.22331
2024-08-30T00:00:00,0.22646,0.21562,0.18,0.21025
2024-08-30T01:00:00,0.22749,0.22,0.17478,0.22782
2024-08-30T02:00:00,0.22,0.228,0.17519,0.195
2024-08-30T03:00:00,0.21502,0.22974,0.17259,0.18495
2024-08-30T04:00:00,0.21165,0.21577,0.1601,0.18169
2024-08-30T05:00:00,0.215,0.1918,0.16,0.18179
2024-08-30T06:00:00,0.21562,0.18,0.16986,0.18495
2024-08-30T07:00:00,0.22,0.17478,0.17478,0.18624
2024-08-30T08:00:00,0.228,0.17519,0.19765,0.22499
2024-08-30T09:00:00,0.22974,0.17259,0.22151,0.22582
2024-08-30T10:00:00,0.21577,0.1601,0.237,0.22
2024-08-30T11:00:00,0.1918,0.16,0.22331,0.18684
2024-08-30T12:00:00,0.18,0.16986,0.21025,0.16708
2024-08-30T13:00:00,0.17478,0.17478,0.22782,0.16192
2024-08-30T14:00:00,0.17519,0.19765,0.195,0.165
2024-08-30T15:00:00,0.17259,0.22151,0.18495,0.1595
2024-08-30T16:00:00,0.1601,0.237,0.18169,0.1568
2024-08-30T17:00:00,0.16,0.22331,0.18179,0.15625
2024-08-30T18:00:00,0.16986,0.21025,0.18495,0.15668
2024-08-30T19:00:00,0.17478,0.22782,0.18624,0.1588
2024-08-30T20:00:00,0.19765,0.195,0.22499,0.17994
2024-08-30T21:00:00,0.22151,0.18495,0.22582,0.22
2024-08-30T22:00:00,0.237,0.18169,0.22,0.227
2024-08-30T23:00:00,0.22331,0.18179,0.18684,0.208
2024-08-31T00:00:00,0.21025,0.18495,0.16708,0.17804
2024-08-31T01:00:00,0.22782,0.18624,0.16192,0.2
2024-08-31T02:00:00,0.195,0.22499,0.165,0.18199
2024-08-31T03:00:00,0.18495,0.22582,0.1595,0.17854
2024-08-31T04:00:00,0.18169,0.22,0.1568,0.17854
2024-08-31T05:00:00,0.18179,0.18684,0.15625,0.18123
2024-08-31T06:00:00,0.18495,0.16708,0.15668,0.18965
2024-08-31T07:00:00,0.18624,0.16192,0.1588,0.19864
2024-08-31T08:00:00,0.22499,0.165,0.17994,0.22731
2024-08-31T09:00:00,0.22582,0.1595,0.22,0.2284
2024-08-31T10:00:00,0.22,0.1568,0.227,0.225
2024-08-31T11:00:00,0.18684,0.15625,0.208,0.19765
2024-08-31T12:00:00,0.16708,0.15668,0.17804,0.17925
2024-08-31T13:00:00,0.16192,0.1588,0.2,0.17865
2024-08-31T14:00:00,0.165,0.17994,0.18199,0.179
2024-08-31T15:00:00,0.1595,0.22,0.17854,0.17508
2024-08-31T16:00:00,0.1568,0.227,0.17854,0.1486
2024-08-31T17:00:00,0.15625,0.208,0.18123,0.1497
2024-08-31T18:00:00,0.15668,0.17804,0.18965,0.15768
2024-08-31T19:00:00,0.1588,0.2,0.19864,0.17612
2024-08-31T20:00:00,0.17994,0.18199,0.22731,0.21
2024-08-31T21:00:00,0.22,0.17854,0.2284,0.23001
2024-08-31T22:00:00,0.227,0.17854,0.225,0.25
2024-08-31T23:00:00,0.208,0.18123,0.19765,0.2284
2024-09-01T00:00:00,0.17804,0.18965,0.17925,0.19123
2024-09-01T01:00:00,0.2,0.19864,0.17865,0.15739
2024-09-01T02:00:00,0.18199,0.22731,0.179,0.14198
2024-09-01T03:00:00,0.17854,0.2284,0.17508,0.13776
2024-09-01T04:00:00,0.17854,0.225,0.1486,0.13754
2024-09-01T05:00:00,0.18123,0.19765,0.1497,0.13776
2024-09-01T06:00:00,0.18965,0.17925,0.15768,0.14092
2024-09-01T07:00:00,0.19864,0.17865,0.17612,0.14092
2024-09-01T08:00:00,0.22731,0.179,0.21,0.19318
2024-09-01T09:00:00,0.2284,0.17508,0.23001,0.2
2024-09-01T10:00:00,0.225,0.1486,0.25,0.19472
2024-09-01T11:00:00,0.19765,0.1497,0.2284,0.15279
2024-09-01T12:00:00,0.17925,0.15768,0.19123,0.14092
2024-09-01T13:00:00,0.17865,0.17612,0.15739,0.149
2024-09-01T14:00:00,0.179,0.21,0.14198,0.14678
2024-09-01T15:00:00,0.17508,0.23001,0.13776,0.13964
2024-09-01T16:00:00,0.1486,0.25,0.13754,0.13
2024-09-01T17:00:00,0.1497,0.2284,0.13776,0.11977
2024-09-01T18:00:00,0.15768,0.19123,0.14092,0.12077
2024-09-01T19:00:00,0.17612,0.15739,0.14092,0.12998
2024-09-01T20:00:00,0.21,0.14198,0.19318,0.14198
2024-09-01T21:00:00,0.23001,0.13776,0.2,0.19465
2024-09-01T22:00:00,0.25,0.13754,0.19472,0.20527
2024-09-01T23:00:00,0.2284,0.13776,0.15279,0.16
2024-09-02T00:00:00,0.19123,0.14092,0.14092,0.13754
2024-09-02T01:00:00,0.15739,0.14092,0.149,0.14995
2024-09-02T02:00:00,0.14198,0.19318,0.14678,0.13764
2024-09-02T03:00:00,0.13776,0.2,0.13964,0.12401
2024-09-02T04:00:00,0.13754,0.19472,0.13,0.11779
2024-09-02T05:00:00,0.13776,0.15279,0.11977,0.13612
2024-09-02T06:00:00,0.14092,0.14092,0.12077,0.14117
2024-09-02T07:00:00,0.14092,0.149,0.12998,0.15199
2024-09-02T08:00:00,0.19318,0.14678,0.14198,0.14999
2024-09-02T09:00:00,0.2,0.13964,0.19465,0.15544
2024-09-02T10:00:00,0.19472,0.13,0.20527,0.13764
2024-09-02T11:00:00,0.15279,0.11977,0.16,0.101
2024-09-02T12:00:00,0.14092,0.12077,0.13754,0.09644
2024-09-02T13:00:00,0.149,0.12998,0.14995,0.0935
2024-09-02T14:00:00,0.14678,0.14198,0.13764,0.0915
2024-09-02T15:00:00,0.13964,0.19465,0.12401,0.08
2024-09-02T16:00:00,0.13,0.20527,0.11779,0.05
2024-09-02T17:00:00,0.11977,0.16,0.13612,0.02377
2024-09-02T18:00:00,0.12077,0.13754,0.14117,0.03
2024-09-02T19:00:00,0.12998,0.14995,0.15199,0.0681
2024-09-02T20:00:00,0.14198,0.13764,0.14999,0.0955
2024-09-02T21:00:00,0.19465,0.12401,0.15544,0.1639
2024-09-02T22:00:00,0.20527,0.11779,0.13764,0.2068
2024-09-02T23:00:00,0.16,0.13612,0.101,0.20316
2024-09-03T00:00:00,0.13754,0.14117,0.09644,0.15596
2024-09-03T01:00:00,0.14995,0.15199,0.0935,0.2007
2024-09-03T02:00:00,0.13764,0.14999,0.0915,0.18
2024-09-03T03:00:00,0.12401,0.15544,0.08,0.176
2024-09-03T04:00:00,0.11779,0.13764,0.05,0.179
2024-09-03T05:00:00,0.13612,0.101,0.02377,0.18
2024-09-03T06:00:00,0.14117,0.09644,0.03,0.185
2024-09-03T07:00:00,0.15199,0.0935,0.0681,0.1903
2024-09-03T08:00:00,0.14999,0.0915,0.0955,0.19499
2024-09-03T09:00:00,0.15544,0.08,0.1639,0.20429
2024-09-03T10:00:00,0.13764,0.05,0.2068,0.18
2024-09-03T11:00:00,0.101,0.02377,0.20316,0.10246
2024-09-03T12:00:00,0.09644,0.03,0.15596,0.0855
2024-09-03T13:00:00,0.0935,0.0681,0.2007,0.0825
2024-09-03T14:00:00,0.0915,0.0955,0.18,0.0805
2024-09-03T15:00:00,0.08,0.1639,0.176,0.06516
2024-09-03T16:00:00,0.05,0.2068,0.179,0.03931
2024-09-03T17:00:00,0.02377,0.20316,0.18,0.0199
2024-09-03T18:00:00,0.03,0.15596,0.185,0.02109
2024-09-03T19:00:00,0.0681,0.2007,0.1903,0.08
2024-09-03T20:00:00,0.0955,0.18,0.19499,0.12656
2024-09-03T21:00:00,0.1639,0.176,0.20429,0.20488
2024-09-03T22:00:00,0.2068,0.179,0.18,0.25
2024-09-03T23:00:00,0.20316,0.18,0.10246,0.25202
2024-09-04T00:00:00,0.15596,0.185,0.0855,0.23864
2024-09-04T01:00:00,0.2007,0.1903,0.0825,0.21601
2024-09-04T02:00:00,0.18,0.19499,0.0805,0.20321
2024-09-04T03:00:00,0.176,0.20429,0.06516,0.19552
2024-09-04T04:00:00,0.179,0.18,0.03931,0.19
2024-09-04T05:00:00,0.18,0.10246,0.0199,0.191
2024-09-04T06:00:00,0.185,0.0855,0.02109,0.19552
2024-09-04T07:00:00,0.1903,0.0825,0.08,0.2061
2024-09-04T08:00:00,0.19499,0.0805,0.12656,0.2205
2024-09-04T09:00:00,0.20429,0.06516,0.20488,0.2215
2024-09-04T10:00:00,0.18,0.03931,0.25,0.2068
2024-09-04T11:00:00,0.10246,0.0199,0.25202,0.195
2024-09-04T12:00:00,0.0855,0.02109,0.23864,0.168
2024-09-04T13:00:00,0.0825,0.08,0.21601,0.14779
2024-09-04T14:00:00,0.0805,0.12656,0.20321,0.14214
2024-09-04T15:00:00,0.06516,0.20488,0.19552,0.13716
2024-09-04T16:00:00,0.03931,0.25,0.19,0.12124
2024-09-04T17:00:00,0.0199,0.25202,0.191,0.12119
2024-09-04T18:00:00,0.02109,0.23864,0.19552,0.12948
2024-09-04T19:00:00,0.08,0.21601,0.2061,0.1432
2024-09-04T20:00:00,0.12656,0.20321,0.2205,0.19775
2024-09-04T21:00:00,0.20488,0.19552,0.2215,0.22395
2024-09-04T22:00:00,0.25,0.19,0.2068,0.277
2024-09-04T23:00:00,0.25202,0.191,0.195,0.2532
2024-09-05T00:00:00,0.23864,0.19552,0.168,0.2215
2024-09-05T01:00:00,0.21601,0.2061,0.14779,0.19099
2024-09-05T02:00:00,0.20321,0.2205,0.14214,0.1432
2024-09-05T03:00:00,0.19552,0.2215,0.13716,0.13857
2024-09-05T04:00:00,0.19,0.2068,0.12124,0.13657
2024-09-05T05:00:00,0.191,0.195,0.12119,0.13757
2024-09-05T06:00:00,0.19552,0.168,0.12948,0.13957
2024-09-05T07:00:00,0.2061,0.14779,0.1432,0.14537
2024-09-05T08:00:00,0.2205,0.14214,0.19775,0.21395
2024-09-05T09:00:00,0.2215,0.13716,0.22395,0.21469
2024-09-05T10:00:00,0.2068,0.12124,0.277,0.19351
2024-09-05T11:00:00,0.195,0.12119,0.2532,0.14499
2024-09-05T12:00:00,0.168,0.12948,0.2215,0.13957
2024-09-05T13:00:00,0.14779,0.1432,0.19099,0.1395
2024-09-05T14:00:00,0.14214,0.19775,0.1432,0.13857
2024-09-05T15:00:00,0.13716,0.22395,0.13857,0.13077
2024-09-05T16:00:00,0.12124,0.277,0.13657,0.12977
2024-09-05T17:00:00,0.12119,0.2532,0.13757,0.12977
2024-09-05T18:00:00,0.12948,0.2215,0.13957,0.13316
2024-09-05T19:00:00,0.1432,0.19099,0.14537,0.14
2024-09-05T20:00:00,0.19775,0.1432,0.21395,0.21395
2024-09-05T21:00:00,0.22395,0.13857,0.21469,0.24394
2024-09-05T22:00:00,0.277,0.13657,0.19351,0.26167
2024-09-05T23:00:00,0.2532,0.13757,0.14499,0.24097
2024-09-06T00:00:00,0.2215,0.13957,0.13957,0.22901
2024-09-06T01:00:00,0.19099,0.14537,0.1395,0.11519
2024-09-06T02:00:00,0.1432,0.21395,0.13857,0.10707
